musteri_id,persona,toplam_gelir_hacmi,toplam_gider_hacmi,gelir_islem_sayisi,gelir_kaynagi_sayisi,gelir_duzenliligi,gider_gelir_orani,bakiye_trendi,fatura_odeme_duzeni,hesap_hareket_yogunlugu,klasik_skor,temerrut_olasiligi_gercek,temerrut
1201,klasik_maasli,202951.0,152109.0,6,1,1.0,0.749,15.346,1.0,0.287,850,0.0091,0
1202,ogrenci_yuksek_hacim,95470.0,50552.0,27,4,0.461,0.53,20.658,1.0,0.416,605,0.0025,0
1203,stajyer_degisken_gelir,66733.0,54412.0,10,2,0.288,0.815,9.381,0.667,0.312,606,0.1679,0
1204,klasik_maasli,145662.0,133882.0,6,1,1.0,0.919,-0.512,0.5,0.287,845,0.2755,1
1205,stajyer_degisken_gelir,79134.0,68909.0,11,2,0.294,0.871,10.371,0.333,0.326,619,0.1652,0
1206,stajyer_degisken_gelir,99900.0,60745.0,13,2,0.392,0.608,1.561,1.0,0.33,639,0.0613,0
1207,klasik_maasli,164818.0,137792.0,6,1,1.0,0.836,-0.019,0.333,0.298,850,0.1879,0
1208,dusuk_hacim_riskli,1811.0,2459.0,1,1,0.0,1.358,-10.386,1.0,0.269,501,0.9833,1
1209,dusuk_hacim_riskli,2683.0,2949.0,1,1,0.0,1.099,-4.235,1.0,0.277,502,0.9334,1
1210,ogrenci_yuksek_hacim,122278.0,106578.0,27,4,0.139,0.872,13.43,1.0,0.402,632,0.1173,0
1211,stajyer_degisken_gelir,92355.0,83226.0,11,2,0.277,0.901,5.3,0.667,0.316,632,0.1504,0
1212,dusuk_hacim_riskli,1876.0,2263.0,1,1,0.0,1.206,-6.462,0.833,0.267,501,0.943,1
1213,ogrenci_yuksek_hacim,130470.0,77093.0,30,4,0.165,0.591,32.398,0.5,0.424,640,0.0594,0
1214,stajyer_degisken_gelir,72587.0,54870.0,9,2,0.401,0.756,19.747,1.0,0.32,612,0.0716,0
1215,stajyer_degisken_gelir,113198.0,79684.0,13,2,0.47,0.704,19.754,0.833,0.326,653,0.0061,0
1216,ogrenci_yuksek_hacim,130625.0,68128.0,29,4,0.271,0.522,37.377,0.5,0.418,640,0.0128,0
1217,dusuk_hacim_riskli,523.0,2250.0,1,1,0.0,4.302,-32.882,0.5,0.267,500,1.0,1
1218,dusuk_hacim_riskli,6829.0,7008.0,3,1,0.653,1.026,0.062,0.5,0.27,506,0.2971,0
1219,klasik_maasli,145515.0,133505.0,6,1,1.0,0.917,-0.509,0.5,0.285,845,0.4569,1
1220,stajyer_degisken_gelir,72422.0,51168.0,10,2,0.411,0.707,22.338,1.0,0.307,612,0.0399,0
1221,ogrenci_yuksek_hacim,169197.0,126108.0,30,4,0.379,0.745,11.798,0.333,0.421,679,0.0882,0
1222,stajyer_degisken_gelir,113445.0,99239.0,11,2,0.259,0.875,8.117,0.833,0.315,653,0.0809,0
1223,ogrenci_yuksek_hacim,149689.0,81352.0,26,4,0.445,0.543,34.597,0.667,0.401,659,0.0104,0
1224,stajyer_degisken_gelir,70924.0,67640.0,9,2,0.285,0.954,2.478,0.667,0.31,610,0.1427,0
1225,stajyer_degisken_gelir,88150.0,63913.0,10,2,0.364,0.725,0.92,1.0,0.318,628,0.0799,1
1226,stajyer_degisken_gelir,101636.0,69552.0,14,2,0.288,0.684,18.047,1.0,0.33,641,0.0391,1
1227,klasik_maasli,190248.0,123087.0,6,1,1.0,0.647,1.117,0.333,0.297,850,0.2082,1
1228,klasik_maasli,117613.0,109587.0,6,1,1.0,0.932,5.483,0.5,0.283,817,0.0391,0
1229,stajyer_degisken_gelir,92167.0,64195.0,13,2,0.311,0.697,4.499,1.0,0.326,632,0.08,0
1230,ogrenci_yuksek_hacim,126196.0,84545.0,27,4,0.518,0.67,22.886,1.0,0.4,636,0.0164,0
1231,stajyer_degisken_gelir,71992.0,49627.0,9,2,0.476,0.689,0.772,0.5,0.312,611,0.0797,0
1232,klasik_maasli,132122.0,114330.0,6,1,1.0,0.865,-0.192,1.0,0.285,832,0.2179,1
1233,stajyer_degisken_gelir,86877.0,69750.0,12,2,0.129,0.803,10.353,1.0,0.322,626,0.1398,0
1234,stajyer_degisken_gelir,79019.0,64147.0,11,2,0.204,0.812,7.226,0.667,0.313,619,0.0324,0
1235,klasik_maasli,179124.0,115266.0,6,1,1.0,0.643,1.132,0.833,0.3,850,0.0265,0
1236,ogrenci_yuksek_hacim,120040.0,113590.0,26,4,0.63,0.946,3.603,0.333,0.394,630,0.0443,0
1237,stajyer_degisken_gelir,79059.0,68206.0,11,2,0.6,0.863,-0.104,1.0,0.316,619,0.6054,0
1238,klasik_maasli,167461.0,110615.0,6,1,1.0,0.661,1.038,0.167,0.291,850,0.0881,0
1239,klasik_maasli,155470.0,119532.0,6,1,1.0,0.769,0.387,1.0,0.288,850,0.1422,0
1240,klasik_maasli,162697.0,136681.0,6,1,1.0,0.84,-0.041,1.0,0.288,850,0.3687,0
1241,ogrenci_yuksek_hacim,110645.0,90294.0,27,4,0.64,0.816,2.723,1.0,0.402,620,0.0729,0
1242,stajyer_degisken_gelir,87835.0,86930.0,11,2,0.423,0.99,-0.932,0.667,0.315,627,0.8589,1
1243,klasik_maasli,199528.0,140336.0,6,1,1.0,0.703,0.785,1.0,0.311,850,0.0427,0
1244,stajyer_degisken_gelir,92717.0,71023.0,11,2,0.344,0.766,22.0,0.833,0.329,632,0.0613,0
1245,ogrenci_yuksek_hacim,135639.0,88491.0,27,4,0.353,0.652,27.106,0.333,0.404,645,0.0159,0
1246,klasik_maasli,156293.0,126036.0,6,1,1.0,0.806,0.162,0.667,0.295,850,0.2839,0
1247,dusuk_hacim_riskli,2509.0,2923.0,2,1,0.0,1.165,-7.137,0.833,0.266,502,0.952,1
1248,klasik_maasli,200929.0,149488.0,6,1,1.0,0.744,11.547,0.667,0.283,850,0.0233,0
1249,ogrenci_yuksek_hacim,122810.0,89104.0,29,4,0.26,0.726,25.041,0.333,0.435,632,0.087,0
1250,klasik_maasli,207651.0,134680.0,6,1,1.0,0.649,1.115,0.667,0.29,850,0.013,0
1251,ogrenci_yuksek_hacim,119983.0,80767.0,29,4,0.285,0.673,10.45,0.667,0.416,629,0.0112,0
1252,klasik_maasli,118956.0,80572.0,6,1,1.0,0.677,0.924,0.667,0.285,818,0.0587,0
1253,stajyer_degisken_gelir,64324.0,63505.0,10,2,0.169,0.987,1.419,0.833,0.316,604,0.2044,0
1254,klasik_maasli,203208.0,135648.0,6,1,1.0,0.668,0.994,0.0,0.288,850,0.0685,0
1255,ogrenci_yuksek_hacim,111075.0,99248.0,29,4,0.257,0.894,2.386,0.667,0.42,621,0.0133,0
1256,klasik_maasli,122939.0,71357.0,6,1,1.0,0.58,1.499,0.667,0.287,822,0.0589,1
1257,klasik_maasli,198302.0,186284.0,6,1,1.0,0.939,-0.638,1.0,0.287,850,0.1903,0
1258,klasik_maasli,149080.0,132658.0,6,1,1.0,0.89,7.985,0.333,0.304,849,0.0492,1
1259,stajyer_degisken_gelir,113439.0,98231.0,14,2,0.173,0.866,1.222,0.833,0.331,653,0.3935,0
1260,klasik_maasli,193579.0,162010.0,6,1,1.0,0.837,6.635,0.5,0.288,850,0.0067,0
1261,klasik_maasli,209160.0,194996.0,6,1,1.0,0.932,-0.593,1.0,0.287,850,0.2247,0
1262,stajyer_degisken_gelir,104890.0,72214.0,15,2,0.318,0.688,30.305,0.833,0.351,644,0.0977,0
1263,klasik_maasli,208834.0,120058.0,6,1,1.0,0.575,27.78,0.667,0.283,850,0.0056,0
1264,klasik_maasli,177172.0,122583.0,6,1,1.0,0.692,0.853,0.667,0.288,850,0.1322,0
1265,klasik_maasli,203529.0,150951.0,6,1,1.0,0.742,0.554,0.667,0.304,850,0.136,0
1266,klasik_maasli,184328.0,117897.0,6,1,1.0,0.64,1.167,1.0,0.285,850,0.0249,0
1267,stajyer_degisken_gelir,80442.0,54243.0,11,2,0.445,0.674,31.821,0.833,0.318,620,0.011,0
1268,klasik_maasli,149019.0,93627.0,6,1,1.0,0.628,29.73,0.333,0.287,849,0.0105,0
1269,ogrenci_yuksek_hacim,137701.0,97049.0,27,4,0.0,0.705,12.552,0.167,0.402,647,0.0452,0
1270,stajyer_degisken_gelir,105402.0,90720.0,11,2,0.314,0.861,14.721,0.167,0.318,645,0.1882,0
1271,stajyer_degisken_gelir,89632.0,77945.0,9,2,0.471,0.87,-0.129,0.667,0.305,629,0.7206,0
1272,dusuk_hacim_riskli,3647.0,3517.0,2,1,0.0,0.964,2.183,0.833,0.276,503,0.0361,0
1273,ogrenci_yuksek_hacim,140500.0,112299.0,30,4,0.15,0.799,14.228,1.0,0.426,650,0.0536,0
1274,ogrenci_yuksek_hacim,145959.0,80848.0,28,4,0.491,0.554,27.894,1.0,0.406,655,0.0093,0
1275,ogrenci_yuksek_hacim,161637.0,139316.0,30,4,0.272,0.862,5.752,0.667,0.419,671,0.0477,0
1276,dusuk_hacim_riskli,869.0,2250.0,1,1,0.0,2.589,-26.098,0.833,0.264,500,0.9999,1
1277,ogrenci_yuksek_hacim,158789.0,97108.0,29,4,0.043,0.612,6.166,0.667,0.418,668,0.0212,0
1278,dusuk_hacim_riskli,4447.0,4804.0,3,1,0.385,1.08,-1.754,0.5,0.271,504,0.7156,0
1279,ogrenci_yuksek_hacim,109315.0,72591.0,26,4,0.768,0.664,23.203,0.667,0.397,619,0.0303,0
1280,dusuk_hacim_riskli,8558.0,9662.0,4,1,0.475,1.129,-2.588,0.667,0.277,508,0.8989,1
1281,stajyer_degisken_gelir,94396.0,60357.0,10,2,0.37,0.639,27.929,1.0,0.306,634,0.0597,0
1282,stajyer_degisken_gelir,84242.0,56132.0,13,2,0.351,0.666,24.483,0.333,0.333,624,0.0677,0
1283,stajyer_degisken_gelir,101191.0,73518.0,13,2,0.331,0.727,0.88,0.667,0.337,641,0.0609,0
1284,klasik_maasli,168999.0,93574.0,6,1,1.0,0.554,32.651,0.5,0.311,850,0.0165,0
1285,ogrenci_yuksek_hacim,104416.0,54150.0,29,4,0.354,0.519,40.988,0.667,0.411,614,0.0243,0
1286,ogrenci_yuksek_hacim,152550.0,113226.0,28,4,0.0,0.742,14.699,0.667,0.41,662,0.0808,0
1287,klasik_maasli,179885.0,102930.0,6,1,1.0,0.572,1.556,0.167,0.297,850,0.1234,0
1288,ogrenci_yuksek_hacim,137208.0,101451.0,27,4,0.272,0.739,23.789,0.833,0.414,647,0.1092,1
1289,klasik_maasli,120081.0,83053.0,6,1,1.0,0.692,26.911,0.833,0.313,820,0.0067,0
1290,dusuk_hacim_riskli,5986.0,6124.0,3,1,0.932,1.023,-0.598,0.667,0.279,505,0.3982,0
1291,stajyer_degisken_gelir,83023.0,63593.0,10,2,0.472,0.766,11.44,1.0,0.311,623,0.0343,0
1292,dusuk_hacim_riskli,5172.0,6024.0,4,1,0.452,1.165,-8.074,0.667,0.287,505,0.976,1
1293,dusuk_hacim_riskli,7526.0,8209.0,4,1,0.514,1.091,-4.262,0.667,0.282,507,0.8654,1
1294,stajyer_degisken_gelir,91535.0,71214.0,13,2,0.102,0.778,9.846,1.0,0.335,631,0.0387,0
1295,dusuk_hacim_riskli,6031.0,6628.0,3,1,0.882,1.099,-4.387,0.5,0.276,506,0.553,1
1296,stajyer_degisken_gelir,82794.0,58204.0,11,2,0.272,0.703,16.397,1.0,0.326,622,0.0544,0
1297,stajyer_degisken_gelir,113440.0,111731.0,14,2,0.418,0.985,-0.815,1.0,0.351,653,0.5303,0
1298,dusuk_hacim_riskli,4898.0,4586.0,2,1,0.0,0.936,3.16,0.333,0.267,504,0.0963,0
1299,ogrenci_yuksek_hacim,128239.0,120563.0,26,4,0.336,0.94,4.608,0.5,0.399,638,0.2805,0
1300,klasik_maasli,194512.0,114775.0,6,1,1.0,0.59,1.47,0.833,0.285,850,0.0663,0
1301,stajyer_degisken_gelir,105307.0,98009.0,14,2,0.365,0.931,0.137,1.0,0.339,645,0.5999,0
1302,stajyer_degisken_gelir,78661.0,52722.0,10,2,0.534,0.67,32.026,0.667,0.314,618,0.0176,0
1303,stajyer_degisken_gelir,91180.0,73407.0,10,2,0.437,0.805,7.73,0.5,0.314,631,0.0516,0
1304,dusuk_hacim_riskli,7342.0,7560.0,4,1,0.437,1.03,-1.33,0.333,0.292,507,0.6859,1
1305,ogrenci_yuksek_hacim,114575.0,68988.0,29,4,0.612,0.602,11.569,0.333,0.418,624,0.0652,0
1306,dusuk_hacim_riskli,3840.0,4075.0,2,1,0.0,1.061,-1.314,1.0,0.272,503,0.7977,1
1307,ogrenci_yuksek_hacim,151790.0,80202.0,29,4,0.0,0.528,29.977,1.0,0.42,661,0.0156,0
1308,klasik_maasli,193957.0,128061.0,6,1,1.0,0.66,1.045,1.0,0.293,850,0.0161,0
1309,stajyer_degisken_gelir,81627.0,76589.0,10,2,0.531,0.938,3.743,0.667,0.309,621,0.1353,0
1310,ogrenci_yuksek_hacim,109239.0,61900.0,27,4,0.505,0.567,21.992,0.667,0.409,619,0.0071,0
1311,klasik_maasli,128689.0,103011.0,6,1,1.0,0.8,14.528,0.667,0.297,828,0.0457,0
1312,ogrenci_yuksek_hacim,131661.0,70404.0,29,4,0.677,0.535,27.808,0.333,0.423,641,0.0513,0
1313,dusuk_hacim_riskli,4289.0,4722.0,4,1,0.296,1.101,-4.047,0.5,0.277,504,0.8677,1
1314,ogrenci_yuksek_hacim,115305.0,103767.0,26,4,0.35,0.9,4.549,1.0,0.399,625,0.0127,0
1315,klasik_maasli,162744.0,109372.0,6,1,1.0,0.672,0.974,0.333,0.285,850,0.0569,0
1316,klasik_maasli,181532.0,158094.0,6,1,1.0,0.871,10.778,0.5,0.287,850,0.0039,0
1317,stajyer_degisken_gelir,81582.0,70244.0,12,2,0.123,0.861,7.27,0.167,0.318,621,0.0791,0
1318,dusuk_hacim_riskli,4220.0,4944.0,2,1,0.0,1.172,-6.25,1.0,0.278,504,0.9328,1
1319,stajyer_degisken_gelir,92958.0,90562.0,12,2,0.236,0.974,-0.796,0.5,0.337,632,0.8974,1
1320,stajyer_degisken_gelir,91757.0,71021.0,10,2,0.39,0.774,25.685,1.0,0.32,631,0.1148,0
1321,ogrenci_yuksek_hacim,113199.0,83151.0,29,4,0.08,0.735,12.284,1.0,0.423,623,0.0562,0
1322,dusuk_hacim_riskli,1693.0,2251.0,2,1,0.0,1.33,-9.961,0.833,0.266,501,0.9895,1
1323,dusuk_hacim_riskli,3536.0,3364.0,2,1,0.0,0.951,-0.923,1.0,0.267,503,0.6645,1
1324,klasik_maasli,174108.0,96422.0,6,1,1.0,0.554,1.667,0.5,0.287,850,0.027,0
1325,ogrenci_yuksek_hacim,152445.0,99481.0,28,4,0.23,0.653,21.18,0.667,0.408,662,0.0481,0
1326,ogrenci_yuksek_hacim,136134.0,114184.0,26,4,0.613,0.839,5.723,1.0,0.406,646,0.0882,0
1327,klasik_maasli,193358.0,166444.0,6,1,1.0,0.861,-0.164,0.667,0.285,850,0.1567,0
1328,klasik_maasli,178776.0,122090.0,6,1,1.0,0.683,0.905,1.0,0.285,850,0.065,0
1329,stajyer_degisken_gelir,91624.0,78056.0,11,2,0.392,0.852,7.442,0.167,0.313,631,0.0434,0
1330,klasik_maasli,200874.0,163447.0,6,1,1.0,0.814,0.116,1.0,0.285,850,0.0307,1
1331,klasik_maasli,186186.0,145285.0,6,1,1.0,0.78,0.315,0.833,0.287,850,0.0853,0
1332,ogrenci_yuksek_hacim,141175.0,127998.0,26,4,0.452,0.907,5.382,0.667,0.406,651,0.0947,0
1333,ogrenci_yuksek_hacim,148876.0,136256.0,27,4,0.07,0.915,0.601,0.5,0.404,658,0.4192,1
1334,klasik_maasli,151581.0,108031.0,6,1,1.0,0.713,15.55,0.833,0.287,850,0.0113,0
1335,dusuk_hacim_riskli,2838.0,3029.0,1,1,0.0,1.067,-2.765,0.5,0.267,502,0.9057,1
1336,ogrenci_yuksek_hacim,110643.0,86937.0,29,4,0.259,0.786,5.94,0.667,0.428,620,0.0229,0
1337,klasik_maasli,120366.0,79305.0,6,1,1.0,0.659,1.053,0.833,0.285,820,0.0701,0
1338,ogrenci_yuksek_hacim,106565.0,85207.0,27,4,0.326,0.8,12.715,1.0,0.402,616,0.019,0
1339,klasik_maasli,201020.0,187407.0,6,1,1.0,0.932,-0.592,0.667,0.287,850,0.4959,1
1340,ogrenci_yuksek_hacim,142721.0,92998.0,28,4,0.345,0.652,14.045,0.667,0.417,652,0.0388,0
1341,ogrenci_yuksek_hacim,139797.0,121981.0,27,4,0.294,0.873,6.442,0.833,0.409,649,0.0484,0
1342,klasik_maasli,143977.0,91987.0,6,1,1.0,0.639,1.166,0.833,0.295,843,0.0325,0
1343,klasik_maasli,123471.0,77186.0,6,1,1.0,0.625,1.243,0.5,0.29,823,0.0136,0
1344,dusuk_hacim_riskli,1973.0,2442.0,1,1,0.0,1.238,-8.216,0.5,0.256,501,0.9766,1
1345,klasik_maasli,196899.0,145909.0,6,1,1.0,0.741,0.555,0.667,0.291,850,0.247,0
1346,ogrenci_yuksek_hacim,115961.0,66122.0,26,4,0.268,0.57,12.213,0.167,0.399,625,0.0317,1
1347,klasik_maasli,113376.0,82280.0,6,1,1.0,0.726,0.655,0.833,0.304,813,0.0061,0
1348,ogrenci_yuksek_hacim,113588.0,85238.0,27,4,0.689,0.75,7.555,0.5,0.416,623,0.0564,0
1349,klasik_maasli,198616.0,129937.0,6,1,1.0,0.654,19.632,0.333,0.293,850,0.0114,0
1350,dusuk_hacim_riskli,3389.0,3664.0,2,1,0.0,1.081,-2.494,1.0,0.269,503,0.8223,1
1351,dusuk_hacim_riskli,1292.0,2250.0,1,1,0.0,1.741,-17.804,1.0,0.274,501,0.9938,1
1352,dusuk_hacim_riskli,2468.0,2957.0,2,1,0.0,1.198,-8.608,0.833,0.275,502,0.9862,1
1353,klasik_maasli,152135.0,89604.0,6,1,1.0,0.589,1.469,0.833,0.288,850,0.0315,0
1354,klasik_maasli,119832.0,89490.0,6,1,1.0,0.747,0.527,1.0,0.288,819,0.0759,0
1355,dusuk_hacim_riskli,1539.0,2250.0,1,1,0.0,1.462,-12.961,0.5,0.266,501,0.9958,1
1356,stajyer_degisken_gelir,87150.0,76232.0,10,2,0.35,0.875,6.279,0.333,0.318,627,0.0272,0
1357,stajyer_degisken_gelir,75178.0,60237.0,9,2,0.367,0.801,19.983,0.667,0.31,615,0.0297,0
1358,dusuk_hacim_riskli,8225.0,9443.0,4,1,0.497,1.148,-7.645,0.667,0.274,508,0.9515,1
1359,ogrenci_yuksek_hacim,116960.0,108814.0,27,4,0.44,0.93,5.566,1.0,0.404,626,0.1746,0
1360,stajyer_degisken_gelir,106815.0,75362.0,14,2,0.209,0.706,23.025,0.333,0.333,646,0.0299,0
1361,klasik_maasli,141605.0,132036.0,6,1,1.0,0.932,3.181,0.167,0.287,841,0.049,0
1362,ogrenci_yuksek_hacim,113073.0,74257.0,26,4,0.709,0.657,11.93,1.0,0.403,623,0.005,0
1363,klasik_maasli,164452.0,119621.0,6,1,1.0,0.727,0.626,1.0,0.29,850,0.0291,0
1364,klasik_maasli,158890.0,130367.0,6,1,1.0,0.82,8.296,0.667,0.288,850,0.0183,0
1365,ogrenci_yuksek_hacim,132612.0,105840.0,26,4,0.298,0.798,6.919,1.0,0.401,642,0.0126,0
1366,klasik_maasli,204998.0,132126.0,6,1,1.0,0.645,1.134,1.0,0.285,850,0.2866,0
1367,ogrenci_yuksek_hacim,111073.0,55736.0,29,4,0.224,0.502,48.745,0.167,0.416,621,0.0252,0
1368,ogrenci_yuksek_hacim,107390.0,81882.0,28,4,0.511,0.762,7.331,0.5,0.408,617,0.0715,0
1369,klasik_maasli,194604.0,179892.0,6,1,1.0,0.924,6.385,0.833,0.287,850,0.1716,0
1370,dusuk_hacim_riskli,1500.0,2250.0,1,1,0.0,1.5,-13.725,0.5,0.257,501,0.9903,1
1371,stajyer_degisken_gelir,89383.0,75243.0,13,2,0.325,0.842,8.812,1.0,0.324,629,0.0236,0
1372,stajyer_degisken_gelir,88616.0,86814.0,9,2,0.383,0.98,2.434,0.667,0.31,628,0.0965,1
1373,klasik_maasli,137099.0,103782.0,6,1,1.0,0.757,0.454,0.5,0.287,837,0.0918,0
1374,ogrenci_yuksek_hacim,126013.0,114832.0,30,4,0.547,0.911,2.631,1.0,0.426,636,0.1163,0
1375,stajyer_degisken_gelir,105513.0,91920.0,13,2,0.09,0.871,11.594,0.333,0.324,645,0.197,0
1376,dusuk_hacim_riskli,3519.0,3994.0,2,1,0.0,1.135,-2.634,1.0,0.261,503,0.8968,1
1377,stajyer_degisken_gelir,119326.0,101424.0,14,2,0.279,0.85,2.086,0.667,0.331,659,0.1717,0
1378,ogrenci_yuksek_hacim,166352.0,130626.0,30,4,0.196,0.785,8.285,0.5,0.431,676,0.0773,0
1379,ogrenci_yuksek_hacim,108553.0,63739.0,29,4,0.632,0.587,37.315,0.5,0.425,618,0.0065,0
1380,dusuk_hacim_riskli,3710.0,3607.0,2,1,0.0,0.972,2.569,0.5,0.27,503,0.4374,0
1381,dusuk_hacim_riskli,9114.0,8579.0,4,1,0.456,0.941,4.87,0.333,0.274,509,0.2011,0
1382,dusuk_hacim_riskli,6574.0,6234.0,4,1,0.147,0.948,2.904,0.667,0.272,506,0.1594,0
1383,ogrenci_yuksek_hacim,91583.0,75663.0,26,4,0.218,0.826,5.813,0.5,0.413,601,0.0676,0
1384,stajyer_degisken_gelir,77635.0,52925.0,11,2,0.407,0.682,17.31,1.0,0.327,617,0.0273,0
1385,klasik_maasli,185789.0,161565.0,6,1,1.0,0.87,-0.214,0.333,0.285,850,0.2335,0
1386,stajyer_degisken_gelir,81981.0,59383.0,12,2,0.093,0.724,1.509,0.833,0.318,621,0.0649,0
1387,dusuk_hacim_riskli,5436.0,6395.0,3,1,0.235,1.176,-4.0,0.5,0.273,505,0.822,1
1388,klasik_maasli,120638.0,80138.0,6,1,1.0,0.664,1.024,0.833,0.285,820,0.0158,0
1389,ogrenci_yuksek_hacim,115606.0,75599.0,26,4,0.134,0.654,9.901,0.667,0.406,625,0.0279,0
1390,dusuk_hacim_riskli,4545.0,5073.0,2,1,0.0,1.116,-5.373,0.667,0.267,504,0.6433,1
1391,dusuk_hacim_riskli,2292.0,2672.0,1,1,0.0,1.166,-4.773,1.0,0.257,502,0.9715,1
1392,klasik_maasli,142452.0,125621.0,6,1,1.0,0.882,-0.288,0.667,0.288,842,0.0545,0
1393,klasik_maasli,125190.0,86682.0,6,1,1.0,0.692,0.838,0.5,0.285,825,0.1041,0
1394,klasik_maasli,155913.0,99455.0,6,1,1.0,0.638,1.181,1.0,0.285,850,0.0872,0
1395,ogrenci_yuksek_hacim,148394.0,76518.0,27,4,0.125,0.516,33.13,0.667,0.402,658,0.0352,0
1396,ogrenci_yuksek_hacim,129038.0,107244.0,29,4,0.385,0.831,8.255,0.667,0.411,639,0.0391,0
1397,stajyer_degisken_gelir,74793.0,71070.0,9,2,0.518,0.95,-0.76,1.0,0.307,614,0.3229,0
1398,stajyer_degisken_gelir,85610.0,59176.0,11,2,0.329,0.691,1.713,1.0,0.335,625,0.03,0
1399,dusuk_hacim_riskli,4238.0,4973.0,2,1,0.0,1.173,-1.332,0.167,0.273,504,0.9598,1
1400,klasik_maasli,156953.0,91605.0,6,1,1.0,0.584,1.5,1.0,0.29,850,0.0295,0
1401,stajyer_degisken_gelir,102916.0,102315.0,14,2,0.244,0.994,-0.945,0.833,0.335,642,0.5057,0
1402,stajyer_degisken_gelir,80877.0,70254.0,11,2,0.265,0.869,6.192,0.833,0.315,620,0.1388,0
1403,ogrenci_yuksek_hacim,141212.0,84956.0,26,4,0.463,0.602,38.404,0.833,0.394,651,0.015,0
1404,ogrenci_yuksek_hacim,135596.0,125589.0,29,4,0.128,0.926,3.58,0.667,0.42,645,0.1007,0
1405,ogrenci_yuksek_hacim,132369.0,111103.0,30,4,0.168,0.839,7.798,0.833,0.417,642,0.0809,0
1406,ogrenci_yuksek_hacim,130875.0,86229.0,27,4,0.383,0.659,10.504,1.0,0.411,640,0.0208,0
1407,ogrenci_yuksek_hacim,145582.0,76814.0,29,4,0.248,0.528,66.806,0.667,0.416,655,0.0155,0
1408,ogrenci_yuksek_hacim,136916.0,99315.0,29,4,0.211,0.725,19.022,0.333,0.413,646,0.0729,0
1409,stajyer_degisken_gelir,81366.0,52439.0,8,2,0.199,0.644,28.263,0.667,0.296,621,0.0325,0
1410,dusuk_hacim_riskli,5405.0,4987.0,3,1,0.069,0.923,3.799,0.667,0.277,505,0.0722,0
1411,klasik_maasli,193704.0,112889.0,6,1,1.0,0.583,34.107,0.667,0.29,850,0.003,0
1412,ogrenci_yuksek_hacim,121217.0,107016.0,28,4,0.179,0.883,2.789,0.5,0.417,631,0.0773,0
1413,klasik_maasli,184601.0,118007.0,6,1,1.0,0.639,1.152,1.0,0.287,850,0.0179,0
1414,klasik_maasli,171249.0,95568.0,6,1,1.0,0.558,36.005,0.833,0.287,850,0.0048,0
1415,stajyer_degisken_gelir,85556.0,58982.0,9,2,0.44,0.689,1.122,0.333,0.31,625,0.086,0
1416,dusuk_hacim_riskli,2883.0,3272.0,2,1,0.0,1.135,-5.61,0.333,0.267,502,0.8477,1
1417,dusuk_hacim_riskli,4392.0,4565.0,2,1,0.0,1.039,-1.096,0.833,0.287,504,0.8152,1
1418,ogrenci_yuksek_hacim,121065.0,66359.0,30,4,0.289,0.548,19.307,0.5,0.421,631,0.0019,0
1419,ogrenci_yuksek_hacim,136919.0,92355.0,30,4,0.133,0.675,11.038,1.0,0.434,646,0.0037,0
1420,klasik_maasli,130163.0,88164.0,6,1,1.0,0.677,0.95,0.667,0.285,830,0.0414,1
1421,klasik_maasli,169279.0,127883.0,6,1,1.0,0.755,0.46,1.0,0.285,850,0.024,0
1422,ogrenci_yuksek_hacim,112840.0,63442.0,28,4,0.345,0.562,18.587,0.833,0.412,622,0.0207,0
1423,ogrenci_yuksek_hacim,93032.0,65667.0,26,4,0.054,0.706,18.507,1.0,0.408,603,0.0691,0
1424,dusuk_hacim_riskli,8258.0,7595.0,4,1,0.588,0.92,-0.412,0.667,0.278,508,0.3886,1
1425,stajyer_degisken_gelir,82294.0,65437.0,9,2,0.304,0.795,10.676,0.5,0.309,622,0.0858,1
1426,stajyer_degisken_gelir,100721.0,81269.0,11,2,0.296,0.807,10.245,0.667,0.32,640,0.0564,0
1427,ogrenci_yuksek_hacim,110253.0,65031.0,29,4,0.299,0.59,26.193,0.667,0.416,620,0.0133,0
1428,ogrenci_yuksek_hacim,123711.0,76034.0,27,4,0.301,0.615,11.52,1.0,0.414,633,0.0163,0
1429,ogrenci_yuksek_hacim,152644.0,112876.0,27,4,0.307,0.739,11.657,0.667,0.409,662,0.0545,0
1430,klasik_maasli,159974.0,95251.0,6,1,1.0,0.595,1.435,1.0,0.285,850,0.0364,0
1431,ogrenci_yuksek_hacim,89198.0,53605.0,28,4,0.184,0.601,28.149,1.0,0.408,599,0.0239,0
1432,dusuk_hacim_riskli,828.0,2250.0,1,1,0.0,2.717,-26.902,0.333,0.269,500,0.9999,1
1433,klasik_maasli,109132.0,92872.0,6,1,1.0,0.851,-0.113,1.0,0.321,809,0.3608,0
1434,stajyer_degisken_gelir,104633.0,63551.0,12,2,0.535,0.607,3.134,0.833,0.324,644,0.0145,0
1435,klasik_maasli,195690.0,154222.0,6,1,1.0,0.788,0.271,0.5,0.29,850,0.1851,0
1436,stajyer_degisken_gelir,100499.0,82674.0,13,2,0.317,0.823,0.597,0.833,0.331,640,0.0958,0
1437,klasik_maasli,146904.0,134472.0,6,1,1.0,0.915,-0.493,0.833,0.287,846,0.5388,1
1438,dusuk_hacim_riskli,3829.0,4501.0,2,1,0.0,1.176,-4.655,1.0,0.273,503,0.9784,1
